hour_of_day,cash_type,money,Bean,coffee_name,Time_of_Day,Weekday,Month_name,Weekdaysort,Monthsort,Date,Time
15,card,35.76,Excelsa,Cappuccino,Afternoon,Wed,Nov,3,11,45602,15:44:16.495000
16,card,35.76,Excelsa,Latte,Afternoon,Wed,Nov,3,11,45602,16:00:43.813000
16,card,35.76,Arabica,Cappuccino,Afternoon,Wed,Nov,3,11,45602,16:02:05.113000
18,card,35.76,Liberica,Hot Chocolate,Night,Wed,Nov,3,11,45602,18:40:42.855000
18,card,35.76,Excelsa,Hot Chocolate,Night,Wed,Nov,3,11,45602,18:41:30.653000
12,card,35.76,Arabica,Latte,Afternoon,Thu,Nov,4,11,45603,12:17:15.993000
15,card,25.96,Arabica,Americano,Afternoon,Thu,Nov,4,11,45603,15:50:10.558000
16,card,25.96,Robusta,Americano,Afternoon,Thu,Nov,4,11,45603,16:39:39.407000
18,card,35.76,Excelsa,Cocoa,Night,Thu,Nov,4,11,45603,18:17:33.734000
19,card,35.76,Excelsa,Hot Chocolate,Night,Thu,Nov,4,11,45603,19:20:14.752000
19,card,35.76,Arabica,Latte,Night,Thu,Nov,4,11,45603,19:21:38.023000
20,card,35.76,Arabica,Latte,Night,Thu,Nov,4,11,45603,20:02:30.672000
9,card,30.86,Liberica,Americano with Milk,Morning,Fri,Nov,5,11,45604,09:05:42.114000
9,card,25.96,Liberica,Americano,Morning,Fri,Nov,5,11,45604,09:47:30.900000
9,card,25.96,Arabica,Americano,Morning,Fri,Nov,5,11,45604,09:48:59.733000
11,card,35.76,Liberica,Cappuccino,Morning,Fri,Nov,5,11,45604,11:47:11.390000
13,card,35.76,Robusta,Latte,Afternoon,Fri,Nov,5,11,45604,13:25:13.447000
13,card,35.76,Robusta,Latte,Afternoon,Fri,Nov,5,11,45604,13:26:17.612000
16,card,30.86,Robusta,Americano with Milk,Afternoon,Fri,Nov,5,11,45604,16:33:02.884000
16,card,30.86,Arabica,Americano with Milk,Afternoon,Fri,Nov,5,11,45604,16:55:28.043000
20,card,35.76,Excelsa,Hot Chocolate,Night,Fri,Nov,5,11,45604,20:13:32.167000
20,card,35.76,Robusta,Hot Chocolate,Night,Fri,Nov,5,11,45604,20:14:24.290000
20,card,35.76,Arabica,Hot Chocolate,Night,Fri,Nov,5,11,45604,0.843981481
22,card,35.76,Arabica,Latte,Night,Fri,Nov,5,11,45604,22:27:09.667000
10,card,30.86,Liberica,Americano with Milk,Morning,Sat,Nov,6,11,45605,10:08:18.836000
11,card,25.96,Excelsa,Cortado,Morning,Sat,Nov,6,11,45605,11:02:08.001000
11,card,25.96,Excelsa,Cortado,Morning,Sat,Nov,6,11,45605,11:03:00.584000
11,card,35.76,Liberica,Latte,Morning,Sat,Nov,6,11,45605,11:08:44.219000
13,card,35.76,Liberica,Hot Chocolate,Afternoon,Sat,Nov,6,11,45605,13:50:14.679000
13,card,35.76,Excelsa,Hot Chocolate,Afternoon,Sat,Nov,6,11,45605,13:50:55.154000
14,card,35.76,Excelsa,Hot Chocolate,Afternoon,Sat,Nov,6,11,45605,14:21:51.604000
14,card,35.76,Arabica,Hot Chocolate,Afternoon,Sat,Nov,6,11,45605,14:22:50.440000
14,card,25.96,Liberica,Americano,Afternoon,Sat,Nov,6,11,45605,14:37:33.151000
15,card,30.86,Robusta,Americano with Milk,Afternoon,Sat,Nov,6,11,45605,15:29:50.944000
16,card,35.76,Arabica,Latte,Afternoon,Sat,Nov,6,11,45605,16:15:47.842000
16,card,35.76,Arabica,Cocoa,Afternoon,Sat,Nov,6,11,45605,16:16:52.424000
20,card,25.96,Arabica,Americano,Night,Sat,Nov,6,11,45605,20:42:04.523000
20,card,35.76,Arabica,Latte,Night,Sat,Nov,6,11,45605,20:43:27.537000
22,card,35.76,Excelsa,Cocoa,Night,Sat,Nov,6,11,45605,22:13:27.653000
22,card,25.96,Arabica,Americano,Night,Sat,Nov,6,11,45605,22:52:58.089000
22,card,25.96,Robusta,Americano,Night,Sat,Nov,6,11,45605,22:54:19.107000
9,card,25.96,Robusta,Americano,Morning,Sun,Nov,7,11,45606,09:46:21.800000
17,card,35.76,Excelsa,Cocoa,Night,Sun,Nov,7,11,45606,17:52:47.887000
18,card,35.76,Robusta,Hot Chocolate,Night,Sun,Nov,7,11,45606,18:12:53.359000
18,card,35.76,Liberica,Hot Chocolate,Night,Sun,Nov,7,11,45606,18:14:03.644000
20,card,35.76,Excelsa,Cappuccino,Night,Sun,Nov,7,11,45606,20:38:08.127000
20,card,35.76,Arabica,Cappuccino,Night,Sun,Nov,7,11,45606,20:39:06.846000
7,card,35.76,Excelsa,Cappuccino,Morning,Mon,Nov,1,11,45607,07:48:26.804000
9,card,30.86,Robusta,Americano with Milk,Morning,Mon,Nov,1,11,45607,09:52:25.783000
10,card,25.96,Excelsa,Cortado,Morning,Mon,Nov,1,11,45607,10:19:09.500000
16,card,35.76,Excelsa,Cappuccino,Afternoon,Mon,Nov,1,11,45607,0.679675926
16,card,35.76,Arabica,Hot Chocolate,Afternoon,Mon,Nov,1,11,45607,16:19:52.667000
17,card,35.76,Arabica,Cappuccino,Night,Mon,Nov,1,11,45607,17:33:32.053000
19,card,35.76,Excelsa,Latte,Night,Mon,Nov,1,11,45607,19:00:46.910000
19,card,35.76,Excelsa,Hot Chocolate,Night,Mon,Nov,1,11,45607,19:04:15.528000
21,card,35.76,Robusta,Latte,Night,Mon,Nov,1,11,45607,21:08:31.681000
21,card,35.76,Robusta,Latte,Night,Mon,Nov,1,11,45607,21:09:46.953000
10,card,35.76,Excelsa,Latte,Morning,Tue,Nov,2,11,45608,10:03:08.572000
13,card,35.76,Excelsa,Latte,Afternoon,Tue,Nov,2,11,45608,13:15:45.394000
14,card,35.76,Liberica,Latte,Afternoon,Tue,Nov,2,11,45608,14:39:14.888000
16,card,35.76,Arabica,Hot Chocolate,Afternoon,Tue,Nov,2,11,45608,16:47:14.364000
16,card,35.76,Robusta,Hot Chocolate,Afternoon,Tue,Nov,2,11,45608,16:48:04.898000
16,card,35.76,Arabica,Cocoa,Afternoon,Tue,Nov,2,11,45608,16:49:03.924000
18,card,35.76,Arabica,Cappuccino,Night,Tue,Nov,2,11,45608,18:45:14.343000
20,card,35.76,Arabica,Latte,Night,Tue,Nov,2,11,45608,20:07:57.816000
20,card,35.76,Excelsa,Cocoa,Night,Tue,Nov,2,11,45608,20:09:21.803000
8,card,30.86,Excelsa,Americano with Milk,Morning,Wed,Nov,3,11,45609,08:09:10.852000
10,card,35.76,Robusta,Latte,Morning,Wed,Nov,3,11,45609,10:37:43.252000
13,card,30.86,Excelsa,Americano with Milk,Afternoon,Wed,Nov,3,11,45609,13:19:54.570000
13,card,30.86,Liberica,Americano with Milk,Afternoon,Wed,Nov,3,11,45609,13:20:58.477000
14,card,30.86,Robusta,Americano with Milk,Afternoon,Wed,Nov,3,11,45609,14:17:30.240000
14,card,35.76,Excelsa,Latte,Afternoon,Wed,Nov,3,11,45609,14:46:58.381000
9,card,35.76,Arabica,Latte,Morning,Thu,Nov,4,11,45610,09:36:27.778000
10,card,25.96,Robusta,Americano,Morning,Thu,Nov,4,11,45610,10:06:42.680000
12,card,46194,Robusta,Espresso,Afternoon,Thu,Nov,4,11,45610,12:48:50.479000
15,card,35.76,Robusta,Cappuccino,Afternoon,Thu,Nov,4,11,45610,15:03:45.413000
15,card,35.76,Excelsa,Latte,Afternoon,Thu,Nov,4,11,45610,15:04:56.749000
15,card,35.76,Excelsa,Cappuccino,Afternoon,Thu,Nov,4,11,45610,15:05:49.793000
16,card,30.86,Excelsa,Americano with Milk,Afternoon,Thu,Nov,4,11,45610,16:13:08.309000
16,card,35.76,Liberica,Cappuccino,Afternoon,Thu,Nov,4,11,45610,16:14:21.556000
19,card,35.76,Arabica,Hot Chocolate,Night,Thu,Nov,4,11,45610,19:43:26.494000
19,card,35.76,Liberica,Hot Chocolate,Night,Thu,Nov,4,11,45610,19:46:37.139000
20,card,35.76,Excelsa,Cocoa,Night,Thu,Nov,4,11,45610,20:31:30.027000
20,card,35.76,Arabica,Hot Chocolate,Night,Thu,Nov,4,11,45610,20:32:30.550000
21,card,35.76,Robusta,Latte,Night,Thu,Nov,4,11,45610,21:24:31.586000
22,card,35.76,Arabica,Latte,Night,Thu,Nov,4,11,45610,22:40:42.347000
8,card,30.86,Liberica,Americano with Milk,Morning,Fri,Nov,5,11,45611,08:45:51.139000
11,card,30.86,Liberica,Americano with Milk,Morning,Fri,Nov,5,11,45611,11:05:53.035000
12,card,35.76,Excelsa,Cocoa,Afternoon,Fri,Nov,5,11,45611,12:09:00.460000
12,card,35.76,Arabica,Cocoa,Afternoon,Fri,Nov,5,11,45611,12:14:18.551000
13,card,35.76,Robusta,Latte,Afternoon,Fri,Nov,5,11,45611,13:57:33.894000
15,card,25.96,Liberica,Americano,Afternoon,Fri,Nov,5,11,45611,15:19:50.632000
17,card,30.86,Liberica,Americano with Milk,Night,Fri,Nov,5,11,45611,17:35:41.053000
17,card,35.76,Excelsa,Latte,Night,Fri,Nov,5,11,45611,17:55:01.487000
18,card,35.76,Arabica,Hot Chocolate,Night,Fri,Nov,5,11,45611,18:12:44.931000
18,card,30.86,Arabica,Americano with Milk,Night,Fri,Nov,5,11,45611,18:42:21.930000
18,card,30.86,Excelsa,Americano with Milk,Night,Fri,Nov,5,11,45611,18:43:21.160000
10,card,25.96,Arabica,Cortado,Morning,Sat,Nov,6,11,45612,10:21:34.870000
10,card,25.96,Robusta,Cortado,Morning,Sat,Nov,6,11,45612,10:45:51.380000
11,card,35.76,Robusta,Hot Chocolate,Morning,Sat,Nov,6,11,45612,11:02:00.746000
11,card,35.76,Robusta,Latte,Morning,Sat,Nov,6,11,45612,11:03:06.575000
11,card,25.96,Arabica,Americano,Morning,Sat,Nov,6,11,45612,11:39:24.973000
12,card,35.76,Excelsa,Cappuccino,Afternoon,Sat,Nov,6,11,45612,12:30:14.984000
12,card,30.86,Arabica,Americano with Milk,Afternoon,Sat,Nov,6,11,45612,12:31:50.556000
12,card,35.76,Liberica,Latte,Afternoon,Sat,Nov,6,11,45612,12:48:35.846000
12,card,35.76,Arabica,Latte,Afternoon,Sat,Nov,6,11,45612,12:49:35.127000
13,card,30.86,Excelsa,Americano with Milk,Afternoon,Sat,Nov,6,11,45612,13:16:55.479000
13,card,35.76,Robusta,Latte,Afternoon,Sat,Nov,6,11,45612,13:18:00.476000
13,card,35.76,Liberica,Latte,Afternoon,Sat,Nov,6,11,45612,13:19:09.028000
14,card,30.86,Liberica,Americano with Milk,Afternoon,Sat,Nov,6,11,45612,14:25:47.388000
10,card,30.86,Excelsa,Americano with Milk,Morning,Sun,Nov,7,11,45613,10:29:36.983000
13,card,30.86,Excelsa,Americano with Milk,Afternoon,Sun,Nov,7,11,45613,13:35:19.695000
14,card,25.96,Robusta,Americano,Afternoon,Sun,Nov,7,11,45613,14:18:41.797000
14,card,30.86,Robusta,Americano with Milk,Afternoon,Sun,Nov,7,11,45613,14:33:40.247000
16,card,35.76,Excelsa,Latte,Afternoon,Sun,Nov,7,11,45613,16:27:26.184000
16,card,35.76,Arabica,Latte,Afternoon,Sun,Nov,7,11,45613,16:28:35.779000
18,card,35.76,Excelsa,Hot Chocolate,Night,Sun,Nov,7,11,45613,18:10:06.641000
19,card,35.76,Robusta,Hot Chocolate,Night,Sun,Nov,7,11,45613,19:17:34.289000
19,card,35.76,Excelsa,Hot Chocolate,Night,Sun,Nov,7,11,45613,19:18:27.520000
7,card,30.86,Liberica,Americano with Milk,Morning,Mon,Nov,1,11,45614,07:52:19.619000
7,card,30.86,Liberica,Americano with Milk,Morning,Mon,Nov,1,11,45614,07:53:16.351000
7,card,35.76,Liberica,Latte,Morning,Mon,Nov,1,11,45614,07:57:22.198000
16,card,35.76,Robusta,Latte,Afternoon,Mon,Nov,1,11,45614,16:44:49.074000
16,card,35.76,Excelsa,Latte,Afternoon,Mon,Nov,1,11,45614,16:46:52.894000
18,card,35.76,Arabica,Latte,Night,Mon,Nov,1,11,45614,18:50:54.137000
7,card,35.76,Robusta,Cocoa,Morning,Tue,Nov,2,11,45615,07:49:00.628000
7,card,30.86,Arabica,Americano with Milk,Morning,Tue,Nov,2,11,45615,07:51:13.678000
7,card,35.76,Robusta,Latte,Morning,Tue,Nov,2,11,45615,07:52:13.414000
7,card,46194,Arabica,Espresso,Morning,Tue,Nov,2,11,45615,07:53:38.393000
7,card,35.76,Robusta,Latte,Morning,Tue,Nov,2,11,45615,07:54:46.893000
10,card,30.86,Liberica,Americano with Milk,Morning,Tue,Nov,2,11,45615,10:29:23.369000
11,card,35.76,Arabica,Latte,Morning,Tue,Nov,2,11,45615,11:07:09.017000
16,card,35.76,Liberica,Cocoa,Afternoon,Tue,Nov,2,11,45615,16:22:40.481000
16,card,35.76,Arabica,Cocoa,Afternoon,Tue,Nov,2,11,45615,16:23:59.438000
16,card,35.76,Liberica,Cappuccino,Afternoon,Tue,Nov,2,11,45615,16:41:03.671000
16,card,35.76,Excelsa,Cappuccino,Afternoon,Tue,Nov,2,11,45615,16:47:41.234000
13,card,30.86,Liberica,Americano with Milk,Afternoon,Wed,Nov,3,11,45616,13:29:38.737000
16,card,35.76,Robusta,Latte,Afternoon,Wed,Nov,3,11,45616,16:34:50.147000
17,card,35.76,Excelsa,Cappuccino,Night,Wed,Nov,3,11,45616,17:49:51.721000
17,card,35.76,Robusta,Hot Chocolate,Night,Wed,Nov,3,11,45616,17:50:49.760000
11,card,25.96,Robusta,Cortado,Morning,Thu,Nov,4,11,45617,11:06:11.028000
12,card,35.76,Excelsa,Latte,Afternoon,Thu,Nov,4,11,45617,12:33:36.082000
12,card,35.76,Liberica,Cocoa,Afternoon,Thu,Nov,4,11,45617,12:59:45.342000
13,card,35.76,Excelsa,Cocoa,Afternoon,Thu,Nov,4,11,45617,13:00:47.390000
16,card,35.76,Arabica,Latte,Afternoon,Thu,Nov,4,11,45617,16:14:13.567000
17,card,30.86,Robusta,Americano with Milk,Night,Thu,Nov,4,11,45617,17:35:27.351000
17,card,25.96,Robusta,Cortado,Night,Thu,Nov,4,11,45617,17:39:22.972000
19,card,35.76,Robusta,Hot Chocolate,Night,Thu,Nov,4,11,45617,19:01:02.947000
7,card,35.76,Liberica,Latte,Morning,Fri,Nov,5,11,45618,07:50:36.322000
10,card,35.76,Arabica,Cappuccino,Morning,Fri,Nov,5,11,45618,10:03:42.504000
11,card,35.76,Robusta,Latte,Morning,Fri,Nov,5,11,45618,11:02:32.401000
11,card,35.76,Robusta,Cocoa,Morning,Fri,Nov,5,11,45618,11:24:26.431000
16,card,35.76,Liberica,Hot Chocolate,Afternoon,Fri,Nov,5,11,45618,16:33:05.324000
16,card,35.76,Arabica,Latte,Afternoon,Fri,Nov,5,11,45618,16:33:49.898000
9,card,25.96,Liberica,Cortado,Morning,Sat,Nov,6,11,45619,09:10:46.265000
9,card,25.96,Arabica,Cortado,Morning,Sat,Nov,6,11,45619,09:11:48.979000
10,card,35.76,Robusta,Latte,Morning,Sat,Nov,6,11,45619,10:05:15.754000
11,card,35.76,Robusta,Cappuccino,Morning,Sat,Nov,6,11,45619,11:02:59.642000
11,card,25.96,Excelsa,Americano,Morning,Sat,Nov,6,11,45619,11:09:28.024000
11,card,25.96,Liberica,Americano,Morning,Sat,Nov,6,11,45619,11:10:25.846000
11,card,35.76,Excelsa,Hot Chocolate,Morning,Sat,Nov,6,11,45619,11:41:27.467000
22,card,35.76,Arabica,Latte,Night,Sat,Nov,6,11,45619,22:37:04.182000
8,card,35.76,Robusta,Latte,Morning,Sun,Nov,7,11,45620,08:17:07.492000
7,card,35.76,Arabica,Cappuccino,Morning,Mon,Nov,1,11,45621,07:49:17.954000
7,card,35.76,Excelsa,Latte,Morning,Mon,Nov,1,11,45621,07:54:23.504000
9,card,30.86,Robusta,Americano with Milk,Morning,Mon,Nov,1,11,45621,09:12:20.988000
10,card,25.96,Excelsa,Cortado,Morning,Mon,Nov,1,11,45621,10:38:08.041000
12,card,35.76,Liberica,Latte,Afternoon,Mon,Nov,1,11,45621,12:50:58.199000
12,card,35.76,Liberica,Latte,Afternoon,Mon,Nov,1,11,45621,12:52:41.053000
16,card,35.76,Robusta,Hot Chocolate,Afternoon,Mon,Nov,1,11,45621,16:30:56.470000
19,card,30.86,Liberica,Americano with Milk,Night,Mon,Nov,1,11,45621,19:01:59.097000
19,card,35.76,Liberica,Hot Chocolate,Night,Mon,Nov,1,11,45621,19:37:58.489000
21,card,35.76,Excelsa,Hot Chocolate,Night,Mon,Nov,1,11,45621,21:42:15.215000
21,card,35.76,Arabica,Cappuccino,Night,Mon,Nov,1,11,45621,21:43:00.450000
7,card,35.76,Liberica,Latte,Morning,Tue,Nov,2,11,45622,07:54:37.946000
11,card,35.76,Excelsa,Cocoa,Morning,Tue,Nov,2,11,45622,11:02:56.269000
11,card,25.96,Arabica,Americano,Morning,Tue,Nov,2,11,45622,11:03:47.275000
11,card,35.76,Excelsa,Cocoa,Morning,Tue,Nov,2,11,45622,11:06:09.088000
11,card,35.76,Liberica,Cocoa,Morning,Tue,Nov,2,11,45622,11:07:09.966000
16,card,35.76,Robusta,Latte,Afternoon,Tue,Nov,2,11,45622,16:03:54.304000
16,card,35.76,Arabica,Latte,Afternoon,Tue,Nov,2,11,45622,16:05:00.555000
17,card,25.96,Arabica,Americano,Night,Tue,Nov,2,11,45622,17:11:37.726000
17,card,30.86,Liberica,Americano with Milk,Night,Tue,Nov,2,11,45622,17:12:34.437000
19,card,35.76,Robusta,Cocoa,Night,Tue,Nov,2,11,45622,19:47:24.665000
8,card,35.76,Robusta,Cappuccino,Morning,Thu,Nov,4,11,45624,08:41:16.925000
9,card,30.86,Excelsa,Americano with Milk,Morning,Thu,Nov,4,11,45624,09:14:00.906000
20,card,30.86,Liberica,Americano with Milk,Night,Thu,Nov,4,11,45624,20:24:42.030000
20,card,35.76,Liberica,Latte,Night,Thu,Nov,4,11,45624,20:25:45.523000
20,card,35.76,Liberica,Latte,Night,Thu,Nov,4,11,45624,20:54:59.668000
22,card,35.76,Robusta,Cappuccino,Night,Thu,Nov,4,11,45624,22:00:15.694000
7,card,35.76,Arabica,Cocoa,Morning,Fri,Nov,5,11,45625,07:53:15.838000
7,card,35.76,Arabica,Latte,Morning,Fri,Nov,5,11,45625,07:57:42.151000
9,card,30.86,Robusta,Americano with Milk,Morning,Fri,Nov,5,11,45625,09:07:31.505000
9,card,30.86,Liberica,Americano with Milk,Morning,Fri,Nov,5,11,45625,09:08:30.245000
15,card,30.86,Excelsa,Americano with Milk,Afternoon,Fri,Nov,5,11,45625,15:18:06.860000
15,card,35.76,Arabica,Latte,Afternoon,Fri,Nov,5,11,45625,15:19:20.348000
20,card,35.76,Liberica,Cocoa,Night,Fri,Nov,5,11,45625,20:57:54.667000
12,card,35.76,Arabica,Cocoa,Afternoon,Sat,Nov,6,11,45626,12:58:12.142000
14,card,25.96,Liberica,Americano,Afternoon,Sat,Nov,6,11,45626,14:04:55.814000
14,card,35.76,Arabica,Hot Chocolate,Afternoon,Sat,Nov,6,11,45626,14:05:58.078000
14,card,35.76,Liberica,Cocoa,Afternoon,Sat,Nov,6,11,45626,14:16:52.019000
15,card,30.86,Liberica,Americano with Milk,Afternoon,Sat,Nov,6,11,45626,15:33:44.296000
22,card,30.86,Excelsa,Americano with Milk,Night,Sat,Nov,6,11,45626,22:03:48.484000
10,card,30.86,Liberica,Americano with Milk,Morning,Sun,Dec,7,12,45627,10:15:31.697000
10,card,30.86,Liberica,Americano with Milk,Morning,Sun,Dec,7,12,45627,10:16:31.924000
10,card,30.86,Robusta,Americano with Milk,Morning,Sun,Dec,7,12,45627,10:22:46.588000
14,card,30.86,Arabica,Americano with Milk,Afternoon,Sun,Dec,7,12,45627,14:34:22.870000
15,card,35.76,Liberica,Cocoa,Afternoon,Sun,Dec,7,12,45627,15:09:12.653000
15,card,35.76,Robusta,Cocoa,Afternoon,Sun,Dec,7,12,45627,15:09:56.961000
15,card,35.76,Liberica,Cappuccino,Afternoon,Sun,Dec,7,12,45627,15:43:02.293000
15,card,35.76,Arabica,Latte,Afternoon,Sun,Dec,7,12,45627,15:56:31.215000
15,card,35.76,Robusta,Latte,Afternoon,Sun,Dec,7,12,45627,15:57:49.366000
16,card,35.76,Robusta,Latte,Afternoon,Sun,Dec,7,12,45627,16:32:59.481000
16,card,35.76,Excelsa,Latte,Afternoon,Sun,Dec,7,12,45627,16:34:30.047000
17,card,30.86,Arabica,Americano with Milk,Night,Sun,Dec,7,12,45627,17:10:23.576000
17,card,30.86,Arabica,Americano with Milk,Night,Sun,Dec,7,12,45627,17:11:32.019000
18,card,30.86,Excelsa,Americano with Milk,Night,Sun,Dec,7,12,45627,18:38:28.685000
7,card,35.76,Arabica,Latte,Morning,Mon,Dec,1,12,45628,07:50:36.572000
7,card,25.96,Liberica,Americano,Morning,Mon,Dec,1,12,45628,07:51:59.373000
8,card,30.86,Robusta,Americano with Milk,Morning,Mon,Dec,1,12,45628,08:21:29.576000
8,card,35.76,Robusta,Cocoa,Morning,Mon,Dec,1,12,45628,08:53:14.454000
11,card,25.96,Excelsa,Cortado,Morning,Mon,Dec,1,12,45628,11:04:25.197000
15,card,46194,Excelsa,Espresso,Afternoon,Mon,Dec,1,12,45628,15:28:23.946000
16,card,35.76,Liberica,Cappuccino,Afternoon,Mon,Dec,1,12,45628,16:12:23.920000
17,card,25.96,Liberica,Americano,Night,Mon,Dec,1,12,45628,17:34:21.695000
18,card,35.76,Liberica,Cappuccino,Night,Mon,Dec,1,12,45628,18:00:32.300000
8,card,35.76,Robusta,Latte,Morning,Tue,Dec,2,12,45629,08:11:19.139000
9,card,30.86,Robusta,Americano with Milk,Morning,Tue,Dec,2,12,45629,09:23:30.556000
9,card,30.86,Excelsa,Americano with Milk,Morning,Tue,Dec,2,12,45629,09:24:27.071000
11,card,25.96,Arabica,Americano,Morning,Tue,Dec,2,12,45629,11:17:58.416000
11,card,30.86,Liberica,Americano with Milk,Morning,Tue,Dec,2,12,45629,11:42:07.580000
11,card,30.86,Excelsa,Americano with Milk,Morning,Tue,Dec,2,12,45629,11:43:15.634000
11,card,30.86,Arabica,Americano with Milk,Morning,Tue,Dec,2,12,45629,11:45:54.433000
20,card,35.76,Arabica,Cocoa,Night,Tue,Dec,2,12,45629,20:50:55.752000
21,card,35.76,Arabica,Latte,Night,Tue,Dec,2,12,45629,21:33:16.867000
21,card,35.76,Arabica,Cappuccino,Night,Tue,Dec,2,12,45629,21:34:13.125000
21,card,35.76,Robusta,Hot Chocolate,Night,Tue,Dec,2,12,45629,21:35:18.853000
22,card,30.86,Robusta,Americano with Milk,Night,Tue,Dec,2,12,45629,22:19:13.773000
22,card,35.76,Arabica,Cappuccino,Night,Tue,Dec,2,12,45629,22:21:42.084000
8,card,25.96,Arabica,Cortado,Morning,Wed,Dec,3,12,45630,08:32:47.920000
8,card,35.76,Excelsa,Latte,Morning,Wed,Dec,3,12,45630,08:50:30.264000
8,card,35.76,Arabica,Latte,Morning,Wed,Dec,3,12,45630,08:52:15.008000
9,card,25.96,Robusta,Americano,Morning,Wed,Dec,3,12,45630,09:04:14.145000
10,card,30.86,Liberica,Americano with Milk,Morning,Wed,Dec,3,12,45630,10:23:01.388000
10,card,30.86,Arabica,Americano with Milk,Morning,Wed,Dec,3,12,45630,10:24:07.990000
10,card,30.86,Excelsa,Americano with Milk,Morning,Wed,Dec,3,12,45630,10:26:57.751000
10,card,35.76,Liberica,Hot Chocolate,Morning,Wed,Dec,3,12,45630,10:29:47.597000
11,card,30.86,Excelsa,Americano with Milk,Morning,Wed,Dec,3,12,45630,11:45:57.723000
14,card,35.76,Arabica,Hot Chocolate,Afternoon,Wed,Dec,3,12,45630,14:33:54.707000
8,card,25.96,Liberica,Americano,Morning,Thu,Dec,4,12,45631,08:53:48.287000
9,card,25.96,Excelsa,Cortado,Morning,Thu,Dec,4,12,45631,09:20:28.835000
10,card,30.86,Arabica,Americano with Milk,Morning,Thu,Dec,4,12,45631,10:02:51.253000
10,card,30.86,Liberica,Americano with Milk,Morning,Thu,Dec,4,12,45631,10:05:05.538000
11,card,35.76,Arabica,Latte,Morning,Thu,Dec,4,12,45631,11:31:58.259000
11,card,25.96,Arabica,Americano,Morning,Thu,Dec,4,12,45631,11:50:44.557000
14,card,35.76,Robusta,Cappuccino,Afternoon,Thu,Dec,4,12,45631,14:30:58.342000
15,card,35.76,Excelsa,Latte,Afternoon,Thu,Dec,4,12,45631,15:21:19.466000
16,card,35.76,Robusta,Latte,Afternoon,Thu,Dec,4,12,45631,16:02:10.015000
11,card,35.76,Excelsa,Latte,Morning,Fri,Dec,5,12,45632,11:42:18.498000
16,card,35.76,Excelsa,Hot Chocolate,Afternoon,Fri,Dec,5,12,45632,16:31:58.025000
22,card,35.76,Liberica,Latte,Night,Fri,Dec,5,12,45632,22:30:33.276000
22,card,35.76,Robusta,Hot Chocolate,Night,Fri,Dec,5,12,45632,22:31:30.002000
11,card,30.86,Excelsa,Americano with Milk,Morning,Sat,Dec,6,12,45633,11:17:10.143000
14,card,25.96,Arabica,Americano,Afternoon,Sat,Dec,6,12,45633,14:16:42.893000
15,card,35.76,Liberica,Latte,Afternoon,Sat,Dec,6,12,45633,15:44:04.861000
19,card,35.76,Arabica,Cappuccino,Night,Sat,Dec,6,12,45633,19:11:13.492000
22,card,30.86,Robusta,Americano with Milk,Night,Sat,Dec,6,12,45633,22:00:09.994000
22,card,25.96,Arabica,Americano,Night,Sat,Dec,6,12,45633,22:28:17.088000
8,card,25.96,Liberica,Cortado,Morning,Sun,Dec,7,12,45634,08:29:25.273000
10,card,35.76,Robusta,Latte,Morning,Sun,Dec,7,12,45634,10:42:38.160000
10,card,35.76,Excelsa,Cappuccino,Morning,Sun,Dec,7,12,45634,10:43:42.726000
12,card,25.96,Arabica,Cortado,Afternoon,Sun,Dec,7,12,45634,12:51:40.875000
13,card,30.86,Arabica,Americano with Milk,Afternoon,Sun,Dec,7,12,45634,13:02:36.202000
13,card,30.86,Robusta,Americano with Milk,Afternoon,Sun,Dec,7,12,45634,13:03:38.720000
17,card,35.76,Excelsa,Cappuccino,Night,Sun,Dec,7,12,45634,17:26:29.292000
18,card,46194,Liberica,Espresso,Night,Sun,Dec,7,12,45634,18:41:48.753000
20,card,35.76,Arabica,Cappuccino,Night,Sun,Dec,7,12,45634,20:47:18.935000
21,card,30.86,Liberica,Americano with Milk,Night,Sun,Dec,7,12,45634,21:28:30.079000
21,card,30.86,Liberica,Americano with Milk,Night,Sun,Dec,7,12,45634,21:41:23.523000
8,card,35.76,Robusta,Cappuccino,Morning,Mon,Dec,1,12,45635,08:32:40.810000
9,card,25.96,Arabica,Americano,Morning,Mon,Dec,1,12,45635,09:12:25.172000
9,card,30.86,Robusta,Americano with Milk,Morning,Mon,Dec,1,12,45635,09:33:57.417000
13,card,25.96,Excelsa,Cortado,Afternoon,Mon,Dec,1,12,45635,13:00:54.913000
21,card,35.76,Excelsa,Cocoa,Night,Mon,Dec,1,12,45635,21:21:51.269000
12,card,25.96,Arabica,Cortado,Afternoon,Tue,Dec,2,12,45636,12:25:49.755000
18,card,35.76,Excelsa,Hot Chocolate,Night,Tue,Dec,2,12,45636,18:21:57.841000
7,card,35.76,Arabica,Latte,Morning,Wed,Dec,3,12,45637,07:49:45.989000
10,card,25.96,Robusta,Cortado,Morning,Wed,Dec,3,12,45637,10:45:47.919000
12,card,35.76,Excelsa,Hot Chocolate,Afternoon,Wed,Dec,3,12,45637,12:13:06.273000
12,card,46194,Excelsa,Espresso,Afternoon,Wed,Dec,3,12,45637,12:56:47.765000
17,card,35.76,Liberica,Cocoa,Night,Wed,Dec,3,12,45637,17:59:25.455000
